"file","class","kind","method","visibility","static","start_line","end_line","loc","params","complexity_signal","risk_signal","doc_summary","db_read","db_write","transaction","mail","queue","storage","http_external","auth_session","translation","voyager","order_domain","payment","crm_sa","venipak","logging","env_direct","raw_sql"
"app/Http/Controllers/PageController.php","App\Http\Controllers\PageController","class","render_delivery","public","0","199","283","85","1","6","2","","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/PageController.php","App\Http\Controllers\PageController","class","render_all_styles","public","0","285","302","18","0","1","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/PageController.php","App\Http\Controllers\PageController","class","photo_portrait","public","0","304","317","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/PageController.php","App\Http\Controllers\PageController","class","render","public","0","319","367","49","2","6","2","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PageController.php","App\Http\Controllers\PageController","class","generate_sitemap_html","public","0","369","414","46","1","4","2","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ConditionController.php","App\Http\Controllers\Pages\ConditionController","class","__construct","public","0","17","21","5","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ConditionController.php","App\Http\Controllers\Pages\ConditionController","class","index","public","0","23","75","53","0","1","2","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/FaqController.php","App\Http\Controllers\Pages\FaqController","class","__construct","public","0","16","19","4","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/FaqController.php","App\Http\Controllers\Pages\FaqController","class","index","public","0","21","40","20","0","1","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ModulegeneratorController.php","App\Http\Controllers\Pages\ModulegeneratorController","class","__construct","public","0","25","27","3","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ModulegeneratorController.php","App\Http\Controllers\Pages\ModulegeneratorController","class","index","public","0","29","150","122","0","1","3","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","__construct","public","0","35","39","5","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","index","public","0","45","228","184","5","10","5","Displays new page @return void /","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","addToBasket","public","0","230","357","128","1","13","6","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","fetchSizes","protected","0","360","398","39","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","get_string_between","private","0","400","412","13","3","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","fetchPersonPrices","protected","0","414","428","15","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","fetchExamples","protected","0","430","448","19","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitOilController.php","App\Http\Controllers\Pages\PagePortraitOilController","class","fetchFrames","protected","0","450","463","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","__construct","public","0","34","38","5","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","index","public","0","44","220","177","5","8","5","Displays new page @return void /","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","addToBasket","public","0","222","349","128","1","13","6","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","fetchSizes","protected","0","352","390","39","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","get_string_between","private","0","392","404","13","3","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","fetchPersonPrices","protected","0","406","420","15","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","fetchExamples","protected","0","422","440","19","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/PagePortraitRoyalController.php","App\Http\Controllers\Pages\PagePortraitRoyalController","class","fetchFrames","protected","0","442","455","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ReviewController.php","App\Http\Controllers\Pages\ReviewController","class","__construct","public","0","22","26","5","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ReviewController.php","App\Http\Controllers\Pages\ReviewController","class","index","public","0","28","49","22","1","1","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ReviewController.php","App\Http\Controllers\Pages\ReviewController","class","reviewStructuredData","private","0","51","120","70","2","3","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/ReviewController.php","App\Http\Controllers\Pages\ReviewController","class","store","public","0","122","225","104","1","15","7","","1","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","__construct","public","0","36","40","5","0","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","index","public","0","46","298","253","5","13","6","Displays new page @return void /","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","addToBasket","public","0","300","437","138","1","14","6","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","fetchSizes","protected","0","440","476","37","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","get_string_between","private","0","479","491","13","3","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","fetchTemplateSizes","protected","0","494","538","45","1","6","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","fetchPersonPrices","protected","0","540","559","20","1","3","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","fetchExamples","protected","0","561","573","13","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SharjController.php","App\Http\Controllers\Pages\SharjController","class","fetchFrames","protected","0","575","588","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","__construct","public","0","35","39","5","0","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","index","public","0","45","223","179","5","8","6","Displays new page @return void /","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","addToBasket","public","0","225","353","129","1","13","6","","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","fetchSizes","protected","0","356","394","39","1","5","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","get_string_between","private","0","396","408","13","3","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","fetchPersonPrices","protected","0","410","424","15","1","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","fetchExamples","protected","0","426","438","13","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SimpsonsController.php","App\Http\Controllers\Pages\SimpsonsController","class","fetchFrames","protected","0","440","453","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SizespricesController.php","App\Http\Controllers\Pages\SizespricesController","class","__construct","public","0","19","23","5","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Pages/SizespricesController.php","App\Http\Controllers\Pages\SizespricesController","class","index","public","0","25","61","37","0","1","0","","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","__construct","public","0","22","26","5","1","1","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","show","public","0","28","50","23","1","1","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","start","public","0","52","69","18","2","2","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","payseraAccept","public","0","71","97","27","0","5","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","payseraCancel","public","0","99","109","11","0","2","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","payseraCallback","public","0","111","133","23","0","3","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","paypalAccept","public","0","135","146","12","1","2","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","paypalCancel","public","0","148","153","6","1","1","2","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"app/Http/Controllers/Payment/OrderPaymentRequestController.php","App\Http\Controllers\Payment\OrderPaymentRequestController","class","resolvePaymentRequest","protected","0","155","158","4","1","1","2","","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"app/Http/Controllers/Payment/PayPal/OneTimePayPalController.php","App\Http\Controllers\Payment\PayPal\OneTimePayPalController","class","pay_accept","public","0","14","27","14","1","2","6","","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0"
"app/Http/Controllers/Payment/PayPal/OneTimePayPalController.php","App\Http\Controllers\Payment\PayPal\OneTimePayPalController","class","pay_cancel","public","0","29","34","6","1","1","0","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","__construct","public","0","52","55","4","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","hbindex","public","0","95","220","126","6","3","3","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","hbcanvas","public","0","245","325","81","4","1","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","buildCanvasStructuredData","private","0","327","412","86","4","3","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasMainImageSource","private","0","414","420","7","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasMainImageUrl","private","0","422","427","6","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasMainImageSize","private","0","429","453","25","1","4","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasMainImageFile","private","0","455","483","29","1","3","1","","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasStructuredOfferPrice","private","0","485","505","21","0","3","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasAggregateRating","private","0","507","526","20","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","resolveCanvasCountryMultiplier","private","0","528","556","29","0","6","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","extractMinConfiguredPrice","private","0","558","585","28","2","7","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","ads_canvas","public","0","587","654","68","4","1","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","hbcollage","public","0","657","794","138","5","3","4","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","fetchExamples","protected","0","796","813","18","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","collage_js","public","0","815","828","14","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/PortraitPageController.php","App\Http\Controllers\PortraitPageController","class","collage_price_for_country","public","0","830","878","49","1","9","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/RobotsController.php","App\Http\Controllers\RobotsController","class","index","public","0","12","18","7","0","1","0","Генерирует содержимое robots.txt на основе текущего языка. /","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/RobotsController.php","App\Http\Controllers\RobotsController","class","mainRobots","public","0","41","44","4","0","1","0","Перенаправление для основного robots.txt /","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SitemapController.php","App\Http\Controllers\SitemapController","class","__construct","public","0","22","24","3","0","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"app/Http/Controllers/SitemapController.php","App\Http\Controllers\SitemapController","class","generate_sitemap_html","public","0","26","43","18","1","2","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SitemapController.php","App\Http\Controllers\SitemapController","class","sitemap","public","0","46","68","23","1","2","1","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/SitemapController.php","App\Http\Controllers\SitemapController","class","sitemap_products","public","0","70","128","59","1","3","3","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","putIntended","protected","0","39","72","34","1","4","0","Сохраняем intended-URL (куда вернуться) и извлекаем локаль/страну из страницы, с которой пользователь начал OAuth. /","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","detectLocaleCountryFromUrl","private","0","77","91","15","1","3","0","Возвращает [locale, country] на основании первого сегмента пути URL. /","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","facebook_redirect","public","0","95","100","6","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","facebook_callback","public","0","102","158","57","1","3","4","","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","google_redirect","public","0","162","170","9","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/SocialController.php","App\Http\Controllers\SocialController","class","google_callback","public","0","172","232","61","1","3","4","","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","__construct","public","0","90","101","12","4","1","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","buy_portrait_page","public","0","108","147","40","1","5","2","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","buy_oil_portrait_page","public","0","149","174","26","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_graphic_portrait","public","0","176","184","9","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_graphic_portrait_page","public","0","186","261","76","1","4","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_styl_painting_page","public","0","263","344","82","1","4","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_stylization_paintings","public","0","346","355","10","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_oil_portrait","public","0","357","408","52","0","1","2","","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_stocks","public","0","414","494","81","0","3","2","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","create_stock_coupon","public","0","499","550","52","1","3","3","","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","send_frend_email","public","0","552","566","15","1","1","1","","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","hb_render_stocks","public","0","570","665","96","0","4","3","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_family","public","0","672","686","15","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_collage_constructor","public","0","688","701","14","0","1","0","","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","why_are_you_leaving_questions","public","0","704","717","14","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","thanks","public","0","719","758","40","1","5","6","","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","render_slug_page","public","0","760","872","113","3","7","5","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"app/Http/Controllers/StaticPagesController.php","App\Http\Controllers\StaticPagesController","class","collage_price_for_country","public","0","874","927","54","1","9","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","__construct","public","0","32","36","5","2","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","custom_register_ajax","public","0","38","59","22","1","1","3","","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","custom_login_ajax","public","0","61","79","19","1","2","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","reset_password","public","0","81","102","22","2","4","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","user_send_rev","public","0","104","154","51","1","5","3","","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_screen","public","0","161","216","56","1","5","4","","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","give_user_sale","public","0","252","257","6","1","2","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","cancel_user_sale","public","0","259","264","6","1","2","0","","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_photo_portrait_form","public","0","267","338","72","2","4","4","","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_photo_form_old","public","0","340","406","67","2","3","4","","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_photo_form","public","0","408","466","59","1","7","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_all_styles_form","public","0","555","648","94","2","6","6","","0","0","0","1","0","0","0","1","1","0","1","1","0","0","0","1","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","add_date_coupon_user","private","0","655","662","8","4","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","add_date_coupon_table_coupons","private","0","664","682","19","2","1","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","edit_coupon_if_exists","private","0","684","717","34","4","4","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","delete_coupon_date","public","0","721","728","8","1","1","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_dates","public","0","732","765","34","1","2","0","","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_dates_old","public","0","769","842","74","1","8","4","","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","send_free_image","public","0","845","887","43","1","6","3","","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"app/Http/Controllers/UserManageController.php","App\Http\Controllers\UserManageController","class","unsubscribe","public","0","927","934","8","1","1","0","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Voyager/AltSuggestionController.php","App\Http\Controllers\Voyager\AltSuggestionController","class","index","public","0","46","153","108","1","11","5","Show the moderation queue. @param \Illuminate\Http\Request $request @return \Illuminate\View\View /","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"app/Http/Controllers/Voyager/AltSuggestionController.php","App\Http\Controllers\Voyager\AltSuggestionController","class","approve","public","0","162","185","24","2","1","2","Approve an edited suggestion. @param \Illuminate\Http\Request $request @param int $id @return \Illuminate\Http\JsonResponse|\Illuminate\Http\RedirectResponse /","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"app/Http/Controllers/Voyager/AltSuggestionController.php","App\Http\Controllers\Voyager\AltSuggestionController","class","reject","public","0","194","205","12","2","1","2","Reject a suggestion. @param \Illuminate\Http\Request $request @param int $id @return \Illuminate\Http\JsonResponse|\Illuminate\Http\RedirectResponse /","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
